GEOID,latitude,longitude,job_gravity,rail_gravity,park_gravity,crime_gravity,crime_trend,building_permit_gravity,building_permit_trend,gentrifying
17031440700,41.73475140873607,-87.60962935720163,-1.0846218797298595,-0.5110658925781746,0.43646134256596814,-0.7379521384094917,0.04194040837131997,-0.47402918055201454,-1.0841397734760014,0
17031440800,41.73171156919596,-87.60332792910991,-0.5408216747306666,-0.5666983985619813,-0.21349023811703507,-0.5336833033601238,-0.18339615704479278,-0.3902155661771884,-1.0797440356846952,0
17031440900,41.72866905982221,-87.60900580155469,-1.2201633047780291,-0.5284499831722609,2.5179903218474258,-0.9092753259085316,-0.20608275695659625,-0.6877168106941209,-1.071831707660344,0
17031450300,41.74194387568329,-87.5790894038454,-1.03744097938494,-0.6295726603807272,-0.6351441690135426,-0.7948054246611443,-0.07327693050660107,-0.07745330164908362,-1.25381525222042,0
17031460200,41.741387211912766,-87.54701006752616,-1.5008721040229354,-0.6295726603807272,0.4819237370898298,-0.6754157144815112,-1.3564718064169112,-1.0881647130775993,-1.6986639167006052,0
17031460301,41.74002635501218,-87.55636732167159,-1.1594026720136459,-0.6295726603807272,-0.4585978711297233,0.23643519857958256,-1.0494379907566074,-0.5495572741132285,-1.6670146046032006,0
17031460302,41.747084088933605,-87.55738790063552,-0.9095539608901779,-0.6295726603807272,-0.618145298351229,0.4535827801013035,-0.9209655597953851,-0.38652309616381963,-1.4533817479457203,0
17031460400,41.74449055811051,-87.56369222540242,-1.1815976768538579,-0.6295726603807272,-0.40053340673953103,-0.23221424633323837,-0.5646075072481834,-0.3453041407625187,-1.443711124804847,0
17031460800,41.73560036387274,-87.5531841738652,-0.6137183860976764,-0.6295726603807272,-0.1004938459916119,0.36632506962207384,-1.2783432348105326,-0.27311412654334316,-1.6599814241371107,0
17031461000,41.727424890973005,-87.54648548712933,-0.9321556836460464,-0.6295726603807272,-0.7918079190669917,-1.1141846149564558,-1.62909336378403,-1.0258445418440383,-1.6731686375110293,0
17031470100,41.72822091302084,-87.59648943488708,-1.4066215313310622,-0.5913162703272453,-0.488304014656439,-0.6952803157167444,-0.42275253139516655,-0.4432121678801638,-1.127218003830802,0
17031480500,41.72760022175043,-87.55909135087714,-1.3717152333167566,-0.6295726603807272,-0.1511241000714063,-0.8443188651811699,-1.2844609696182099,-1.0922059119123437,-1.587012176801428,0
17031490600,41.71797346218148,-87.62833016169068,-1.2656910277548248,-0.24124774227555157,-0.058195003223975146,-0.7217020868932739,0.09649021040644261,-0.9524842083683275,-1.3311802373474089,0
17031490800,41.71069010443464,-87.61534690159469,-1.0475035151921883,-0.5500327663919491,-0.7594027179748017,-0.972252219142516,-0.4208407392677674,-0.817867432384372,-1.439315387013541,0
17031490901,41.696058144476005,-87.6162676481261,-1.1606553454518795,-0.6061801122345387,-0.08732613761874121,-0.5916771347517513,-1.056320442415245,-0.939218440911519,-1.3988745993335239,0
17031490902,41.70328008442678,-87.61532623564199,-1.1547342575250348,-0.5917874816875764,-0.8018067247029331,-0.7846846318516741,-0.8103365220232207,-0.8794897673543288,-1.4445902723631079,0
17031491000,41.69976276674458,-87.6280536017356,-1.088807755253618,-0.597101452482552,-0.7949791690185927,0.41230531468539655,-0.830728971382145,-0.6528845029156986,-1.418215845615271,0
17031491300,41.68889690101183,-87.62780358662054,-1.2618820039604053,-0.6188964307703642,-0.8488565152509923,0.32019203723763945,-1.2230287159244506,-0.33753019720894484,-1.645915063204931,0
17031491400,41.689123213929335,-87.61682146081172,-1.356892733749137,-0.6191822924254949,2.1473944515130103,-0.37277713929480844,-1.09659552989912,-0.7760521165432732,-1.5896496194762118,0
17031500100,41.71468407163197,-87.59502867046551,-1.7214255482046854,-0.6072563090852603,-0.8558366357752688,-1.789976665862299,-0.9214753710293581,-1.6648530464945759,-1.470085551552684,0
17031500200,41.70085534796878,-87.60030833667852,-1.7905089488101174,-0.6112388200832845,-0.8775973225458066,-1.8946895834499247,-1.3177261526349549,-1.9663140318527996,-1.754050212871063,0
17031500300,41.6893150550532,-87.60536970838906,-1.300916017592239,-0.621267261005114,1.4777523777996096,-1.5025343289499427,-1.3140300211886498,-1.3025523486380692,-1.6925098837927766,0
17031510100,41.71310287053611,-87.54989037857096,-1.5416124703841967,-0.6295726603807272,-0.7629154104995077,-1.9480731697491263,-2.0036771679457703,-1.8255467753588925,-1.7294340812397484,0
17031510200,41.71426543294736,-87.56004956750647,-1.6804119307370053,-0.6295726603807272,-0.42109634542130236,-1.5932381294636615,-1.7315654218126242,-1.3755066785605738,-1.646794210763192,0
17031510300,41.71573740643552,-87.57497712281814,-1.855822537595218,-0.6295726603807272,-0.5534558535977014,-1.7280412343595632,-1.2552742764732494,-1.551578669939929,-1.735588114147577,0
17031520200,41.7138160428872,-87.53981030284731,-1.7806419516540921,-0.6295726603807272,-0.6960019482331169,-1.9514080933120876,-2.1812189301769043,-1.691426231666131,-1.7180051629823525,0
17031520300,41.70111405975716,-87.53956285974746,-0.8938868595925121,-0.6295726603807272,-0.47995839150731656,-1.7790320441763174,-2.5568223568065904,-1.2549124491726926,-1.7698748689197652,0
17031530100,41.68185227648356,-87.61793947901675,-1.4722991838245971,-0.622392185040388,-0.2046116080797002,-0.5650681073395049,-1.2453329574107739,-1.1070728673542287,-1.7250383434484422,0
17031530200,41.68156117334845,-87.63239539695695,-1.5914648280594734,-0.6225799980493836,-0.8574068142926393,-0.08620199032966647,-1.2389603169861103,-0.7463449764054346,-1.7153677203075686,0
17031530300,41.68131428179824,-87.65175241101232,-1.4749232993179833,-0.6295726603807272,0.16834371323450756,-1.417292302258908,-1.3664131254793868,-1.1200902112764586,-1.601957685291869,0
